88.jpg	190	85	266	161	350	265
93.jpg	59	60	304	305	350	358
2.jpg	160	47	255	142	350	310
3.jpg	108	52	136	80	250	171
12.jpg	68	30	129	91	224	170
6.jpg	51	67	147	163	200	274
7.jpg	55	53	135	133	177	160
9.jpg	40	53	112	125	150	200
10.jpg	93	102	196	205	294	255
11.jpg	71	37	115	81	350	218
13.jpg	98	48	147	97	259	400
14.jpg	81	132	183	234	267	400
16.jpg	114	103	159	148	254	400
113.jpg	174	73	222	121	350	205
18.jpg	54	37	87	70	203	152
21.jpg	27	46	79	98	130	170
22.jpg	25	23	54	52	100	147
24.jpg	88	24	132	68	200	180
25.jpg	83	24	112	53	200	144
27.jpg	41	18	68	45	111	159
29.jpg	142	45	206	109	350	430
31.jpg	34	26	78	70	100	100
32.jpg	141	104	215	178	350	510
33.jpg	56	28	90	62	150	120
34.jpg	96	54	176	134	256	207
35.jpg	157	48	216	107	350	245
36.jpg	124	69	248	193	350	528
62.jpg	44	17	93	66	130	130
38.jpg	37	25	68	56	105	150
40.jpg	110	57	179	126	350	233
41.jpg	87	64	156	133	250	380
42.jpg	51	51	103	103	180	270
43.jpg	35	26	80	71	120	170
44.jpg	49	67	146	164	190	248
45.jpg	159	42	212	95	333	500
47.jpg	100	151	190	241	304	450
48.jpg	92	46	153	107	200	149
49.jpg	101	51	161	111	240	160
50.jpg	8	33	45	70	101	150
51.jpg	216	53	262	99	350	259
114.jpg	220	38	322	140	350	276
53.jpg	105	53	166	114	285	400
54.jpg	48	15	75	42	106	159
56.jpg	241	56	306	121	350	218
57.jpg	126	54	182	110	310	395
58.jpg	163	20	228	85	350	177
63.jpg	89	50	153	114	217	324
64.jpg	175	125	237	187	266	266
65.jpg	39	63	89	113	134	200
68.jpg	162	62	244	144	350	509
69.jpg	182	54	252	124	350	194
77.jpg	139	74	232	167	350	528
86.jpg	110	119	192	201	350	451
74.jpg	164	41	218	95	350	389
75.jpg	186	106	228	148	350	253
76.jpg	140	48	200	108	350	147
78.jpg	86	80	167	161	288	432
82.jpg	164	31	219	86	350	227
91.jpg	165	41	216	92	350	387
92.jpg	144	74	206	136	350	233
96.jpg	133	51	231	149	320	400
98.jpg	80	35	122	77	350	315
99.jpg	143	29	180	66	350	141
103.jpg	133	60	191	118	350	436
104.jpg	221	65	268	112	350	320
105.jpg	164	60	261	157	286	462
108.jpg	204	72	286	154	350	435
