0.jpg	146	47	197	98	350	233
237.jpg	112	83	221	192	350	254
2.jpg	132	83	242	193	350	455
3.jpg	98	96	182	180	286	351
4.jpg	205	317	257	369	350	523
317.jpg	99	93	207	201	300	457
6.jpg	14	50	41	77	107	123
7.jpg	113	50	143	80	283	400
482.jpg	92	142	248	298	350	516
9.jpg	119	26	323	230	350	454
11.jpg	93	68	169	144	264	382
102.jpg	52	104	175	227	250	375
462.jpg	111	74	240	203	350	553
569.jpg	159	86	236	163	350	662
681.jpg	151	53	300	202	350	262
487.jpg	89	10	229	150	300	225
17.jpg	88	121	183	216	350	437
432.jpg	114	71	321	278	350	481
20.jpg	70	50	130	110	150	150
21.jpg	40	139	278	377	350	476
22.jpg	57	62	136	141	230	350
207.jpg	85	101	201	217	350	478
24.jpg	68	42	128	102	200	150
25.jpg	97	77	198	178	320	320
26.jpg	92	99	180	187	350	332
27.jpg	42	49	101	108	142	170
28.jpg	74	26	110	62	180	241
29.jpg	82	25	112	55	200	400
30.jpg	150	26	312	188	350	280
31.jpg	85	98	199	212	250	250
32.jpg	275	97	323	145	350	237
33.jpg	81	31	111	61	150	100
490.jpg	48	151	206	309	350	467
417.jpg	156	146	284	274	350	526
37.jpg	119	97	228	206	316	400
38.jpg	117	72	185	140	350	495
39.jpg	27	87	196	256	350	281
40.jpg	112	31	145	64	225	150
42.jpg	97	70	150	123	250	167
666.jpg	111	136	258	283	340	425
44.jpg	88	60	229	201	350	262
46.jpg	28	24	70	66	100	100
240.jpg	139	84	236	181	350	262
778.jpg	108	82	190	164	350	592
49.jpg	123	61	182	120	250	350
168.jpg	45	110	179	244	250	360
51.jpg	101	36	131	66	150	107
173.jpg	126	80	216	170	350	256
124.jpg	128	114	268	254	336	500
431.jpg	72	38	278	244	350	262
86.jpg	140	29	240	129	300	300
57.jpg	152	76	219	143	350	490
58.jpg	99	26	141	68	350	284
60.jpg	132	156	330	354	350	452
62.jpg	122	118	237	233	350	333
63.jpg	75	38	132	95	215	280
467.jpg	143	176	284	317	350	544
341.jpg	108	74	237	203	300	260
66.jpg	158	68	226	136	350	438
68.jpg	43	24	85	66	125	125
69.jpg	22	62	61	101	105	150
70.jpg	63	43	162	142	350	315
71.jpg	32	23	93	84	100	134
676.jpg	142	42	205	105	344	450
331.jpg	132	40	192	100	276	480
74.jpg	125	112	220	207	350	352
196.jpg	69	48	145	124	240	160
579.jpg	155	51	235	131	350	230
623.jpg	79	99	196	216	300	450
79.jpg	132	116	230	214	350	485
80.jpg	74	38	103	67	162	202
81.jpg	47	70	149	172	195	195
181.jpg	139	98	258	217	350	478
408.jpg	126	86	224	184	350	512
87.jpg	25	18	61	54	135	180
729.jpg	140	68	213	141	350	628
89.jpg	46	12	109	75	140	105
95.jpg	23	14	314	305	350	341
91.jpg	78	66	164	152	250	359
640.jpg	163	64	269	170	350	262
191.jpg	83	86	258	261	319	424
94.jpg	143	105	258	220	350	443
130.jpg	57	175	262	380	350	433
264.jpg	62	122	246	306	350	497
141.jpg	47	55	123	131	149	200
99.jpg	47	37	115	105	140	140
584.jpg	129	42	189	102	350	262
363.jpg	118	93	230	205	350	426
104.jpg	112	83	241	212	350	477
105.jpg	162	81	279	198	350	442
554.jpg	80	44	212	176	350	465
108.jpg	160	71	231	142	350	474
192.jpg	48	85	138	175	220	280
466.jpg	46	97	151	202	350	487
333.jpg	105	132	240	267	350	490
571.jpg	87	47	151	111	350	262
119.jpg	108	113	205	210	318	400
121.jpg	142	80	285	223	350	483
122.jpg	22	28	79	85	110	110
751.jpg	101	152	244	295	350	665
126.jpg	154	64	216	126	350	355
127.jpg	55	44	91	80	150	150
134.jpg	150	54	228	132	350	232
135.jpg	24	28	72	76	100	130
137.jpg	84	65	211	192	320	240
138.jpg	37	29	109	101	160	120
435.jpg	61	132	211	282	350	574
140.jpg	74	166	238	330	350	524
142.jpg	130	99	240	209	350	456
146.jpg	105	169	190	254	300	382
147.jpg	69	30	100	61	213	340
148.jpg	50	44	98	92	125	200
149.jpg	64	25	122	83	350	337
253.jpg	191	75	242	126	297	225
151.jpg	178	81	251	154	350	554
285.jpg	42	83	140	181	200	273
155.jpg	98	69	193	164	350	473
156.jpg	134	87	240	193	350	513
157.jpg	34	38	86	90	150	150
161.jpg	39	38	68	67	110	138
162.jpg	105	67	189	151	300	358
165.jpg	110	57	188	135	300	321
712.jpg	50	56	115	121	128	160
423.jpg	63	153	257	347	350	467
171.jpg	74	143	165	234	350	524
174.jpg	20	57	58	95	100	141
175.jpg	42	34	83	75	118	170
176.jpg	52	80	144	172	214	265
177.jpg	92	83	184	175	303	375
178.jpg	104	30	261	187	350	262
531.jpg	139	61	232	154	350	223
703.jpg	175	49	229	103	310	500
494.jpg	55	52	107	104	350	262
185.jpg	30	49	86	105	122	223
186.jpg	132	44	165	77	210	139
720.jpg	181	47	265	131	350	262
189.jpg	42	79	104	141	350	304
190.jpg	91	67	176	152	350	455
193.jpg	77	52	153	128	350	455
